Review	Label
너무 불친절하고 기분이 나빴다 여러 장 카드가 중복되어 있었고 사용하지 않는 카드가 불필요하게 연회비가 여러번 지출되어 해지하는 가운데 상당히 불쾌하게 대응하는 모습이 화가 많이 났다 모르는 내용이 있어서 문의하는 건데 짜증 섞인 목소리와 귀 찮른 듯한 말투가 상당히 거슬렸다 시정조치 바라고 상담 직원 이름을 매 모해 놓지 않은 것이 후회될 정도이다 새롭게 시작하는 월요일 한 주간 서로 기분 상하지 않게 하려고 컴 플레인하지 않고 그냥 참고 넘어갔는데 이렇게 뻔뻔 하개 이렇게 만족도	1
감사 해요 늘	16
상담 대기 시간이 다소 길어 불편함	2
혜택과 적절하게 쓸 수 있는 방법을 잘 알려 주지 않아 아쉽습니다[SEP]말을 조금만 천천히 해 주셨으면 합니다	1
신규카드의 연회비 설명 상세히 요함	6
자꾸 추후에 확인하라며 일을 넘기는 느낌이다	1
디지털 ARS로 나와서 너무 불편하고 소통이 안 되 서 몇 번 씩 전화하게 되고 나중에는 짜증이 증폭됩니다[SEP]상담원 연결하고 묻고 싶은데	9
상담 사 친절했음	1
기다리는 시간만 좀 줄여 졌으면 좋겠습니다	2
Ars가 너무 이상 하다 관리자가 직접 한번 눌려 보시길 바란다 정말 최악이다	9
일단 고객센터 전화하면 고객 동의와 상관없이 카카오톡으로 넘어가고 상담원과 통화자체가 힘들어 그것도 짜증나는데 상담원 겨우 연결됐더니 원하는 요청사항이나 빨리 해결해 줄 생각은 안하고 거기다[SEP]대고 계속 새로운 카드 가입 유도에 정신이 팔려 고객 얘기는 듣지도 않고 진짜 이런 상담 사는 살다 처음 임 OOO 상담 사 진짜 삼성카드 내에서 심각한 조치가 필요함	1
친절하고 만족했읍니다	1
역시 삼성	15
4번과 5번 문항은 선택하고 싶은 답이 없습니다[SEP]없음 을 선택사항에 추가해 주세요	1
전화통화 연결이 너무 오래 기다린다	2
원하는 항목을 모바일사이트 내에서 검색시 쉽지 않았습니다[SEP]비슷한 문구로도 검색이 잘 됐으면 좋겠네요	9
상담 직원의 목소리가 너무 멀리서 들리는 듯한 경향이 있구요[SEP]발음이 조금 아쉬웠습니다	1
앱 카드 연동 불편해요	9
ARS 인트로 시간 너무 길어요	9
너무 친절한 응대에 감사 드립니다	1
타회사는 신속하게 처리됩니다	16
수고 많으세요	16
카드신청을 디지털 화면으로 바로 할 수 있어서 편리했어요	9
한국 사회의 특징 자기 소관이 아니다 형식적인 답변 내일이 아니어서 상관 없다는 식의 상담은 고객을 전혀 소중하게 생각하지 않는 분위기 입니다	1
친절해서 만족합니다	1
수고하세요	16
디지탈 ARS 사용 어려움 긴 사용시간으로 전화요금 과다 발생	9
더 천천히 또 박토 박 설명하면 좋을 것임	1
실시간 문자 톡 서비스나 상담 답변 내용 문자 알림 서비스가 있으면 좋겠어요	2
이번에 직원 분 불친절 직원으로 추천 드립니다	1
매우 만족합니다	16
상담 잘해 주셔서 감사합니다	1
보이지 않는 비대면이지만 좀더 상냥했으면 좋겠습니다	1
개인적인 생각인지는 몰라도 상담 중 상담 직원의 아주 경미한 짜증을 느껴 당황했는데 저 자신만 느낀 것인지는 몰라도 상담 직원도 그럴 때가 있겠지 하고 이해했습니다	1
감사하게 잘 이용하고 있습니다	15
너무 친절하게 잘 알려 주셔서 감사했습니다	1
불편하다	16
승인 거절에 문의하는데 언제인지 날짜를 묻지도 않고 그런 게 없다 그 얘기하기에 몇 번이나 직접 따져 물으니 그제서야 오늘 날짜를 묻는지 알았다 고함 난 오늘 승인 거절이라 얘기도 안 햇는데 본인 스스로 날짜판단하고 없다고만 함 없으면 본인이 날짜 착각햇다고[SEP]생각하고 다른 날짜라도 물어봐야 하는 거 아님	1
SKT 상담 직원의 소비자 편에서 따져 봐서 소비자에게 맞는 월 정액 추천 아주 고마웠다	16
상담 대기 시간이 짧아서 좋았습니다	2
전화하면 너무 오래 걸림 멘트가 너무 많아서 잘못 누루는 경우가 많음 최대한 시간을 수정해서 사용 할 수 있었으면 좋겠음	9
업무에 대한 숙지 능력이 떨어짐	1
매우 만족 스럽다	16
다른 회사는 해지할 때 나 물어봐도 친절 여기는 말을 끊는 느낌 말을 하는데 설명도 제대로 안해 주고 다른상퓸을 설명함	1
경청해 주시는데 더욱 힘써 주시면 감사하겠습니다	1
친절한 상담에 감사 드립니다	1
너무 친절한 응대 감사합니다[SEP]복 받으세요	1
삼성카드 대기 시간이 짧아서 매우 만족입니다	2
전화통화시 기다리는 시간이 덜 했으면 좋겠어요	2
이벤트 대상 가능 여부를 앱으로 바로 확인했으면 좋겠다	3
상담원과 연결이 너무 언 려움	2
통화 연결이 빨라서 좋아요	2
타 카드사에 비해 대기 시간이 길지 않아서 다행이었음	2
친절하고 정확한 상담 감사합니다	1
연결이 빨 랐 으면 합니다	2
통화가 어렵다	2
OOO 님 너무 친절하게 알려주셔서 감사합니다	1
모두 만족	16
카드사에서 요즘 자주발생하는 사기사건 유형을 고각들에게 미리 안 내해 주심 감사하겠습니다	9
친절하고 감사합니다	1
상담원의 친절	1
소비자의 문의에 대해 처리를 해 줄 수 있는 업무이던[SEP]아니 던 간에 상담원의 인상과 통화 시 느껴지는 말투는 참으로 중요한 것 같습니다[SEP]동일한 업무임에도 방금 만든 카드를 해지하고 싶게 만드는 상담원이 있는 반면 해지 하고자 생각됐던 카드도 다시 이용할 생각으로 바꾸게 도와주는 상담원도 있었으니까요 문제를 다 해결해 주지는 못하더라도 조금 더 소비자의 입장에서 들어주면 통화 후 기분이 나쁘진 않을 것 같습니다	1
제가 어제 이메일 상담 요청 남겼는데 30분 안으로 연락 받을 수 있다고[SEP]메세 지가 뜨더니 오늘 오후 다섯 시 넘어서 잔화 받았네요	2
오늘은 불만 투성이	16
설명을 쉽게 해 주세요	1
너무 친절 하십니다	1
전화 상담자가 많아서 오래 그리고 여러 차례를 대기하여야 한다 해결책 전화 회선수를 늘리거나 간편한 인터넷 상담 시스템을 구축하기 바람 상담 내용을 번 호별로 구분해서 설명하는 데 설명 속도가 빨라서 이해하기 힘들다 그리고 내용 이해를 위해 여러 차례 반복해서 들어야 한다 해결책 나이별 직업별 성별 등으로 구분해서 최소 일백명 단위로 녹음 내용을 들려 준 다음에 그 결과를 분석해서 정정 내지 보완책을 마련하였으면 좋겠다	2
상담원의 목소리가 상당히 귀찮고 열의가 없어 보입니다[SEP]듣는 이로 하여금 다운되는 상담 방식입니다	1
늘 만족하고 있어요	16
친절하게 상담해 주셔서 감사합니다	1
친절한 응대 감사합니다	1
6번 항목 연결 입니다[SEP]누가 명세서 내역만 보지 알림을 봅니까[SEP]1회 가 안되면 2회 3회 공지해 주면 안되는지 아니면 문자로 보내든지 아무튼 너무 불편하고 비상식적인 업무처리에 실망이 큽니다[SEP]제가 경험한 타사의 경우는 문자 알림이 바로 옵니다[SEP]내용 포함해서 그리고 돈이 입금되면 근저당 해지 완료 문자가 옵니다[SEP]이용해 주셔서 감사합니다[SEP]라는 친절한 massage와 함께 암튼 삼성카드로 뭘 할려면 너무 복잡해 힘들고 까다롭고	4
상담 직원 응대	0
홈 피 메뉴 검색 어려움	9
불친절해 다시 연락하고 싶지 않음	1
상담원 연결을 원해 전화를 했는데 생뚱맞은 디지털 안내가 나왔고 상담원 연결은 보이지 않아 정말 짜증이 났음	9
친절하고 편하다	1
매우 만족해요	16
저는 만족합니다	16
친절하고 빠른 처리 감사합니다	1
대출전화 안 왔으면 좋겠음 그거 때문에 해지시키려 다 말았음	13
고객의 입장에서 서비스가 이루어졌으면	1
설명을 들어도 잘 이해가 않되거나 반복해서 묻는 것 같다는 생각이 들어도 잘 설명해 줬음 좋겠다 상담 사가 사무적인 말투로 질문에 잘 대답한다 해도 감정이 느껴져서 불쾌하다	1
응대 불의치 일 진행과정 부가세신고 내용기간 미 룸 전달 불의치 서류 보낼 받을 내용 메일 확인 안 함상 급자 하급자 모두 응대가 미 급함 부 재중 계속됨 전반적으로 엄청 불편함	1
고객에 입장에서 톤이나 상담을 해 주셔야 한다고 생각됩니다	1
감사하고 만족합니다	16
신속하게 빠르게 연결되었음 합니다	2
연회비가 비싼 줄도 모르고 3년을 소지하고만 있었는데 조금은 낭비 라 생각되어 안타까워요[SEP]일찍 알았다면 도움이 되지 않았나	6
친절하십니다	1
삼성카드 플래티늄 데스크 상담은 최고라고 생각한다 이유는 24시간이며 그것이 너무 좋다	2
연결이 느림	2
연회비 부담감 2만원이 적은 금액이지만 소비자들에게는 큰돈이다[SEP]6 6	6
ARS 전화 시 상담 사와 바로 연결할 수 있는 번호부터 안내했으면 좋겠습니다	9
고객의 소리를 귀 기우려 듣고 원하는 걸 해결해 주려고 노력하는 자세가 제일 중요 하다고 생각합니다	1
친절하게 된다	1
상담원과의 연결시간이 길다	2
대기 시간 줄여 주셨음 합니다	2
잘하고 있읍니다	16
카드 발급 전 프로 모션 혜택을 안내 받았으나 제공된 카드 내 동 봉된 카드 혜택 안내문과 상이하고 프로 모션 혜택이라고 하여 전혀 인지도 못하였으며 상담 직원도 정확히 파악하지 못한 체 대기 시간만 지연됨 프로모션의 추가 혜택 기간도 안내 책에 전혀 명시가 되지 않아 카드 발급 시에 받은 안내 내용과 충돌 상담 직원의 무성의한 태도는 다시는 발급 받고 싶지 않음	1
통화 연결이 빨랐으면 합니다	2
상담 사분 친절에 감사 드립니다	1
친절하여 만족합니다	1
알아서 한도 조정을 해 주는 것	7
상담원 연결이 빠른 게 다른 데보다 편리하고 돋보입니다	2
아이 돌 봄 포인트 사용 내역 확인이 문자로 오다가 카톡으로 이젠 온다고 했는데 받지 못했습니다[SEP]확인 가능 하다면 확인 부탁드립니다	8
상담 통화 중 같은 말 계속 지속적으로 반복하고 있음 교육을 철저히 시켜 세요	1
디 저기 시간이 너무 길어요	2
수고 많으십니다	16
바로 보이는 ARS가 되었는데 나중에 보니 화면 아래쪽에 상담원통화 버튼이 있더라구요[SEP]안 내 멘트에 상담원 통화 버튼도 보이는 화면에도 있다고[SEP]알려 주심 좋을 거 같네요[SEP]처음엔 안 보여서 전화를 여러 번 했다 끊었다 했고 만 요	9
없어요[SEP]매우 만족입니다	16
디지털 ARS는 폐기처리하시길	9
만족스러워서 괜챦아요	16
기다리는 시간이 너무 오래 걸려요	2
방금 통화한 OOO 상담원께서 제가 삼성판매직원인 줄 착각하고 냉 냉하게 통화하시더니 통화상담 중 구매자인 고객이라는 걸 인지하시고 선 180 도로 목소리 바뀌며 친절하게 대답하려 노력하셨습니다[SEP]너무 당황스러워서 직접적으로 불편함을 말씀드렸고 어찌 이렇게 양면성을 보이시는지요 판매직원이라면 퉁명스럽고 냉철하게 통화하면 되고 고객은 그리 친 철하게 대화하는 모습을 보고 놀랐습니다[SEP]판매자도 구매자도 똑같은 사람입니다[SEP]일관성을 보여주세요	1
상담원이 매우 친절하였습니다[SEP]감사합니다	1
포인트 적립이 안되는 게 조금 아쉽습니다	3
친절하고 빠른 응대 감사합니다	1
전화 대기 시간이 길다	2
연결시간이 오래 걸리지 않았으면 합니다	2
늘 친절하셔서 감사합니다	1
상담원 분이 친절하셔서 만족했어요	1
신용카드를 처음 써서 결제 일문제로 잘 모르는데 더 친절히 알려 줬으면 좋겠어요[SEP]상담해도 뭐가 뭔지 잘 모르겠고 혹여 나 결제 일 놓쳐서 신용에 문제 갈까 봐 신경 쓰이네요	1
친절하고 디테일 하다는 거지요	1
통화 연결이 어렵네요	2
친절하여 감사합니다	1
상담해 주신 OOO 상담원님이 매우 친절했습니다[SEP]감사합니다	1
만족합니다	16
누르는 ARS가 웹으로 연결되는 것이 조금 불편합니다	9
친절 만족	1
친절하게 잘 상담을 받았다	1
코로나로 더 어려우신데 항상 감사 드립 니다 회 이팅하세요	16
디지털 ARS를 이용할 수 있는 고객이면 처음부터 전화 연결이 아닌 디지털 ARS를 이용할 텐데 전화 연결을 하면 바로 디지털 ARS로 넘어가는 것 자체가 불편합니다	9
상담원 분께서 너무 친절하셔서 좋았습니다[SEP]감사합니다	1
타회사 하나은행 의 경우가 있으나 기재하긴 너무 기네요[SEP]지금도 기억나는 최고의 친절 직원이어서 기억이 많이 남네요	16
5번 문항에서 6가지 질문에 해당 사항이 없는데 체크 하라고 불편	1
친절한 답변 감사합니다	1
지금 까지는 대체로 만족	16
문의한 내용이 이해가 안 가서 재차 물을 때 처음과 같은 목소리로 응대했으면 좋겠습니다	1
귀찮아 하고 다시 물어보면 성의 없이 줄줄 답한다고 객의 이해를 중점으로 설명해야 하는데 그런 점은 꽝	1
모바일 연결 페이지 가라고 하기 전에 상담원 연결 바로 할 수 잇게해줫으면폰으로 찾아보고 못 찾아서 싱 담 원연 결하려고 한 건데 똑같은 거 두 번하게 되는 듯	9
매번 느끼는 거지만 상담에 대한 답변이 적절치 못하고 자기담당이 아니니 모른다는 둥 처음부터 서류준비하는 과정 중 확실히 알고 있지 못하고 응대하는 것 등 이루 말할 수가 없다 공부들 좀 더하고 확실한 답변 친절 부탁	1
너무 친절하게 잘 설명해 주시네요	1
통화를 하려면 너무 복잡하다 쉽게 연결 되면 줗겠음	9
나 이드 신분은 안내 자가 이야기해도 좀 늦을 수 있습니다[SEP]년 세 있으신 분들한테 좀더 상세히 할 수 있는 부분을 부탁 드립니다[SEP]아침시간에 바쁘신 줄 알지만 조금 기분이 좋지 않았습니다	1
